Date,Close,High,Low,Open,Volume,Return,Volatility,RSI,Value
2025-01-02,220.22000122070312,225.1499938964844,218.19000244140625,222.02999877929688,33956600.0,,,,7477922493.450928
2025-01-03,224.19000244140625,225.3600006103516,221.6199951171875,222.50999450683597,27515600.0,0.018027432561515733,,,6168722431.176758
2025-01-06,227.6100006103516,228.83999633789065,224.83999633789065,226.77999877929688,31849800.0,0.015254909370185699,,,7249332997.439576
2025-01-07,222.1100006103516,228.3800048828125,221.4600067138672,227.8999938964844,28084200.0,-0.02416414035082548,,,6237781679.141236
2025-01-08,222.1300048828125,223.5200042724609,220.1999969482422,223.19000244140625,25033300.0,9.006470850447812e-05,,,5560647051.23291
2025-01-10,218.94000244140625,221.7100067138672,216.5,221.4600067138672,36811500.0,-0.014360970473526025,,,8059509899.871826
2025-01-13,218.4600067138672,219.3999938964844,216.47000122070312,218.05999755859372,27262700.0,-0.0021923619356289947,,,5955809625.038147
2025-01-14,217.75999450683597,221.82000732421875,216.1999969482422,220.44000244140625,24711700.0,-0.003204303696411004,,,5381219656.254579
2025-01-15,223.3500061035156,223.57000732421875,220.75,222.8300018310547,31291300.0,0.02567051679689558,,,6988912045.9869375
2025-01-16,220.66000366210935,224.6499938964844,220.30999755859372,224.4199981689453,24757300.0,-0.012043887924316987,,,5462945908.663939
2025-01-17,225.94000244140625,226.50999450683597,223.0800018310547,225.83999633789065,42370100.0,0.023928209424767477,0.017212999621138553,,9573100497.442627
2025-01-21,230.7100067138672,231.77999877929688,226.94000244140625,228.8999938964844,39951500.0,0.021111818274402117,0.017542634889998143,,9217210833.229065
2025-01-22,235.00999450683597,235.44000244140625,231.19000244140625,232.0200042724609,41448200.0,0.018638063663626525,0.017835224852996184,,9740741254.31824
2025-01-23,235.4199981689453,235.5200042724609,231.50999450683597,234.1000061035156,26404400.0,0.0017446222360446573,0.015060692008566549,73.51246704499883,6216123799.6521
2025-01-24,234.8500061035156,236.3999938964844,232.92999267578125,234.5,25890700.0,-0.002421170970448583,0.015189424848979902,71.87099443398752,6080431053.024291
2025-01-27,235.4199981689453,235.6100006103516,225.8600006103516,226.2100067138672,49428300.0,0.0024270472668350695,0.013568706911656004,72.53152344911915,11636410295.49408
2025-01-28,238.1499938964844,241.7700042724609,233.97999572753903,234.2899932861328,41587200.0,0.011596277923594078,0.013184639905121047,75.49907238007333,9903991426.171877
2025-01-29,237.07000732421875,240.38999938964844,236.1499938964844,239.0200042724609,26091700.0,-0.004534900692607535,0.013324599942256902,72.1770429732175,6185559510.101318
2025-01-30,234.63999938964844,237.9499969482422,232.22000122070312,237.13999938964844,32020700.0,-0.010250170242948609,0.013053901558116154,65.22301046591079,7513337028.456116
2025-01-31,237.67999267578125,240.2899932861328,236.41000366210935,236.5,36162400.0,0.012955989149507907,0.011751897413809803,69.21855723938305,8595078967.138672
2025-02-03,237.4199981689453,239.25,232.8999938964844,234.05999755859372,37285900.0,-0.0010938846972727845,0.010463172986937079,68.49376835162269,8852418309.727478
2025-02-04,242.05999755859372,242.5200042724609,238.02999877929688,239.00999450683597,29713800.0,0.019543422733693472,0.010203653236633333,73.77204195268843,7192522355.456542
2025-02-05,236.1699981689453,238.32000732421875,235.1999969482422,237.0200042724609,38727300.0,-0.024332807771026532,0.012537994613440693,60.02499080864358,9146226370.088196
2025-02-06,238.8300018310547,239.66000366210935,236.00999450683597,238.00999450683597,60897100.0,0.011263088803542765,0.012990761269864313,63.34684647054954,14544054504.50592
2025-02-07,229.1499938964844,234.80999755859372,228.05999755859372,232.5,77539300.0,-0.04053095448794497,0.01863686380138935,47.784978056649315,17768130121.737675
2025-02-10,233.13999938964844,233.9199981689453,229.1999969482422,230.5500030517578,35419900.0,0.017412199866636113,0.019634537040325986,52.91907632874821,8257795464.381409
2025-02-11,232.75999450683597,233.44000244140625,230.1300048828125,231.9199981689453,23713700.0,-0.0016299428832774465,0.019146331143725194,52.390724176553945,5519600681.736756
2025-02-12,228.92999267578125,231.17999267578125,228.16000366210935,230.4600067138672,32285200.0,-0.01645472556041938,0.019677079780507496,47.26829831699381,7391050599.536133
2025-02-13,230.3699951171875,230.4199981689453,227.5200042724609,228.8500061035156,31346500.0,0.006290143220533118,0.019724166345694984,49.27637588824254,7221293051.940918
2025-02-14,228.67999267578125,229.88999938964844,227.22999572753903,229.1999969482422,27031100.0,-0.007336035409240549,0.019087196653011316,47.013602726489694,6181471750.018311
