Date,Close,High,Low,Open,Volume,Return,Volatility,RSI,Value
2025-01-02,190.4130706787109,192.9801381301293,188.49525744007036,191.26709343340775,17545200.0,,,,3340835407.6721187
2025-01-03,192.9102325439453,194.27866867483587,191.13225931471845,192.5056946331138,12875000.0,0.013114445643534367,,,2483719244.003296
2025-01-06,197.7347412109375,199.33291137103032,194.8380320758636,194.92792600382484,19483300.0,0.02500908636815402,,,3852525283.4350586
2025-01-07,196.4861602783203,201.909973886113,195.7170322333306,198.04438263544472,16966800.0,-0.00631442368180124,,,3333741384.210205
2025-01-08,195.1676483154297,197.41508784704047,193.52951522204583,193.7292845765708,14335300.0,-0.006710457169212147,,,2797786788.896179
2025-01-10,192.9501800537109,197.39511312065048,191.3819745633189,195.1976196625324,20753800.0,-0.011361863919858828,,,4004449446.7987056
2025-01-13,192.0711669921875,192.27095158503425,188.4453083016719,191.13224951636064,13169100.0,-0.0045556477909413085,,,2529404405.2368164
2025-01-14,190.8325958251953,193.050070773715,189.42419669059564,192.28094273517524,13651200.0,-0.006448501284123331,,,2605093932.1289062
2025-01-15,196.7558441162109,197.57491832048345,193.11000369739423,194.12884726518368,12894900.0,0.031038975628887577,,,2537146934.294128
2025-01-16,194.1887664794922,196.75583391247915,194.0788910490422,195.60214951346643,13449600.0,-0.01304702103385813,,,2611761233.642578
2025-01-17,197.3251953125,198.58375597214692,195.0877388983694,197.82462632303964,22109100.0,0.016151443205851157,0.01609797087081744,,4362682475.683594
2025-01-21,199.40283203125,203.6080326445683,199.21304580682195,200.28182025394423,19005200.0,0.010528998668718925,0.015949827158131816,,3789690703.3203125
2025-01-22,199.8023681640625,201.88998612293432,198.9733108604717,200.3217806808209,15477400.0,0.002003663281722634,0.014035597977739839,,3092421173.022461
2025-01-23,199.35289001464844,201.7102050652224,196.59603624015023,199.75242873857272,15170800.0,-0.002249613723521948,0.013853776989431344,65.8905487575757,3024342823.8342285
2025-01-24,201.6702423095703,202.33949329722083,199.5566528889042,199.6225872950207,12732400.0,0.011624372712889075,0.013854544378782632,70.02428596131239,2567746193.182373
2025-01-27,193.54949951171875,198.44391735433533,192.48070982544093,193.96901973467803,24970200.0,-0.040267432144926785,0.019238538411771543,48.04878035527006,4832969712.70752
2025-01-28,196.8457489013672,197.00555524376668,192.3908175111636,194.42848935993928,15939200.0,0.017030523963968536,0.0198134289258124,54.31585260108152,3137563760.888672
2025-01-29,196.9556121826172,198.2341696318412,194.96788645279017,197.14539841120728,12287800.0,0.0005581186378835756,0.01957895771580912,54.51281133156162,2420151171.3775635
2025-01-30,202.3994140625,203.00672387191645,199.24500307805343,199.53266972822976,14571500.0,0.02763973983556922,0.019067394729850078,63.02039786673614,2949263062.0117188
2025-01-31,205.3660430908203,206.8443546537246,203.34833748699367,203.48317837651163,17087300.0,0.014657300477185276,0.018480841285040517,66.67798096117596,3509151188.105774
2025-02-03,202.40939331054688,204.9864590771122,201.4305128266564,201.98487391595285,16719500.0,-0.014396974961269016,0.01908852349100352,60.278886588076276,3384183851.4556885
2025-02-04,207.4736328125,208.46249643839943,204.02754671792732,204.2672790849399,28285400.0,0.02501978499675306,0.020261769889483527,66.25296281328764,5868474693.5546875
2025-02-05,193.0800323486328,194.32860987902825,189.69389069585745,192.88026299205453,43666400.0,-0.06937556483080964,0.030891318620875068,45.36782993903217,8431109924.54834
2025-02-06,193.0900115966797,193.6094241064717,190.2732286703268,190.7726596724356,20816600.0,5.1684516132910474e-05,0.03090589950339594,45.38068550617374,4019477535.4034424
2025-02-07,186.92703247070312,192.79534667048463,184.88936071436743,192.52066571940503,29565700.0,-0.03191764853611179,0.03171307449952395,39.239602701955135,5526628563.919067
2025-02-10,187.9858245849609,189.77379609286592,187.39649966530652,188.84484651111416,16606000.0,0.005664200090608862,0.029633597509909505,40.72369099544763,3121692603.057861
2025-02-11,186.8571319580078,188.58515904568145,185.86825303657443,186.62239876540912,13028100.0,-0.006004136904711022,0.028830562178031243,39.612917179268045,2434393400.8621216
2025-02-12,185.21897888183597,186.61739486850084,183.4210394212204,185.0192095241481,17632300.0,-0.008766874772218936,0.028788404162967768,37.993169013160255,3265836601.3381963
2025-02-13,187.66619873046875,187.77607416088287,184.6696127098192,185.7184056239068,12729300.0,0.01321257607296289,0.027249967430980983,41.82039930438439,2388859343.499756
2025-02-14,186.6573486328125,187.9358908527497,185.89821895267025,186.6174008565631,12714200.0,-0.00537576880909274,0.02618116098132325,40.70499803475495,2373198861.9873047
2025-02-18,185.58856201171875,187.56630449733623,183.3710871600107,187.226695076443,19796000.0,-0.005725928440118544,0.026133051986746043,39.50295075916708,3673911173.5839844
2025-02-19,186.91705322265625,187.1467872178663,185.2889032654933,185.9731213052312,13120500.0,0.007158260167205777,0.0241350284309452,41.80345670528214,2452445196.8078613
2025-02-20,186.4276123046875,186.90706182083724,184.38994042998203,186.28777222741772,12063800.0,-0.002618492585509169,0.012203294297035256,41.18212404592286,2249025429.321289
2025-02-21,181.3733673095703,187.25666399411276,180.9238824491304,187.07686090508184,19520800.0,-0.027111032172942306,0.014201139028537944,35.34059496681027,3540553228.57666
2025-02-24,180.9838104248047,184.87936617572132,180.67416563965807,183.59084088624112,18734000.0,-0.002147817458230894,0.010946244358925992,34.9293434611333,3390550704.498291
2025-02-25,177.16815185546875,180.55429349830052,176.56884378749382,179.94998624296272,20832500.0,-0.02108287233194961,0.011783177204325777,31.11056199234919,3690855523.5290527
2025-02-26,174.50119018554688,177.87734865828276,173.3924527442382,176.7436457632815,23637200.0,-0.015053279282935317,0.012138762038543496,28.74502861645223,4124719532.6538086
