Date,Close,High,Low,Open,Volume,Return,Volatility,RSI,Value
2025-01-02,417.7423706054688,425.2174031564215,414.0198541610312,424.67847521686525,16896500.0,,,,7058383964.935304
2025-01-03,422.5028381347656,423.1814700735548,418.7004647827294,420.2373611517797,16662900.0,0.011395701906888434,,,7040122541.555786
2025-01-06,426.9938354492188,433.450889550372,424.6285829292995,427.1435291929144,20573600.0,0.010629508038998425,,,8784800372.998049
2025-01-07,421.5247802734375,429.7882097463078,419.957914728963,428.1415176926379,18139100.0,-0.012808276658204165,,,7646080141.85791
2025-01-08,423.7104187011719,426.11559975123726,420.6964729295162,422.6126137987444,15054600.0,0.005185076963486246,,,6378790869.378662
2025-01-10,418.1116333007813,423.8600860063737,414.1894746460312,423.7802594986814,20201100.0,-0.013213707176596978,,,8446314915.472413
2025-01-13,416.3551635742188,417.6625396968447,411.4649750549722,414.4090535363967,17604800.0,-0.004200958755191886,,,7329849383.691407
2025-01-14,414.8382263183594,418.9000587938386,409.8981194598306,416.9739281792526,16935900.0,-0.0036433732269277597,,,7025658717.105103
2025-01-15,425.4569091796875,427.29322350331137,417.4329894853562,418.2912843778652,19637800.0,0.025597165805012034,,,8355037691.088867
2025-01-16,423.7303466796875,428.6305247845027,423.5407549144398,427.8421276061569,15300000.0,-0.0040581371761688745,,,6483074304.199219
2025-01-17,428.1714782714844,433.61058460419247,427.31321381371214,433.221350403684,26197500.0,0.010481032634545029,0.01227695095786319,,11217022302.017212
2025-01-21,427.64251708984375,430.0377082937944,424.7483264493822,429.3391273565842,26085700.0,-0.001235395649836435,0.011908430975722547,,11155354408.050537
2025-01-22,445.30712890625,446.37496460039233,435.1275277712005,436.68440364505375,27803800.0,0.04130695875755275,0.01731197902917561,,12381230350.683594
2025-01-23,445.8160705566406,445.8559990396093,440.6165049266649,441.1155043659929,18389300.0,0.0011429002981395708,0.01630953062691052,77.65050774333457,8198245466.287231
2025-01-24,443.17138671875,445.7562002010948,440.5167060042179,444.2691915941594,15549500.0,-0.0059322308291589465,0.01672488239044126,72.75449291300768,6891093477.783203
2025-01-27,433.6903991699219,434.3291330844904,422.6525337820519,423.1615229666917,35647800.0,-0.021393501099034262,0.01785602245900701,58.51142359482056,15460108611.529541
2025-01-28,446.30511474609375,447.4827461239755,430.51676503368185,433.73032267022137,23491700.0,0.029086914536997632,0.019246105364062602,67.60002431067453,10484465864.08081
2025-01-29,441.44482421875,445.9857373249504,439.51869372032735,445.796115104224,23581400.0,-0.010890062351422536,0.01982477300141018,61.96751376252809,10409886977.832031
2025-01-30,414.1595458984375,422.0137922192137,412.33322134699057,417.9319804505241,54586300.0,-0.06180903438748164,0.028005948255597178,41.2089420763867,22607437220.27588
2025-01-31,414.22943115234375,419.84816997012905,414.0797374049759,418.141600337115,34223400.0,0.00016873993271038223,0.028008866260539524,41.26321527382827,14176339514.099121
2025-02-03,410.09771728515625,414.57872255523336,407.8422300476431,410.7763492208031,25679100.0,-0.0099744575263363,0.027749338462022204,38.97254652436841,10530940291.937256
2025-02-04,411.5447998046875,413.09171636714575,408.9200578355856,411.8641667609186,20532100.0,0.003528628564701375,0.027841916986188847,40.224166847319395,8449878984.069824
2025-02-05,412.4629821777344,413.0018796658512,409.5787506797878,411.5248607564065,16316700.0,0.002231062993585775,0.023216075563328966,41.050298581093415,6730034741.299438
2025-02-06,414.9879150390625,417.36315732347487,413.1715497090401,413.1715497090401,16309800.0,0.0061215987141365336,0.023471237577175806,43.36817250723965,6768369896.704102
2025-02-07,408.9300537109375,417.8122379259866,407.2833615993766,415.6465973451397,22886800.0,-0.014597681302489951,0.02359175522738908,39.36861025524429,9359100353.271484
2025-02-10,411.3951110839844,414.6286177998997,410.0977246861568,412.8821197108573,20817900.0,0.006028066048648473,0.023423128169788227,41.723795048647666,8564382283.035278
2025-02-11,410.6166687011719,411.6645553606299,408.48093644203584,408.8202828688126,18140600.0,-0.0018922013457121079,0.020245433935487132,41.179798915967815,7448832740.2404785
2025-02-12,408.2214660644531,409.92803560329327,403.56079794352274,406.3951110778186,19121700.0,-0.005833184133257507,0.02023138780626588,39.474392340151404,7805888407.644653
2025-02-13,409.7184753417969,410.1775463061904,405.54681680905935,406.185550721702,23891700.0,0.003667149823785687,0.007021952732220768,41.11577407390095,9788870897.323608
2025-02-14,407.6126708984375,408.0917213200678,405.06778596420224,406.9739674594389,22758500.0,-0.005139637507443728,0.007119119794689728,39.4933203626568,9276652970.64209
2025-02-18,408.8202819824219,409.7783523938356,405.6865508328786,407.18354917543536,21423100.0,0.002962643632550943,0.006580489486524786,40.93279494832329,8758197782.937622
2025-02-19,413.9400024414063,414.6585628844229,406.8342549807474,407.0638056974437,24114200.0,0.012523156713649897,0.007683118988151731,46.71999840998333,9981832006.87256
2025-02-20,416.1300048828125,419.30999755859375,412.5400085449219,415.2900085449219,23508700.0,0.005290627696017847,0.007814764906284452,49.02089738048127,9782675445.788574
2025-02-21,408.2099914550781,418.0499877929688,407.8900146484375,417.3399963378906,27524800.0,-0.019032545922673227,0.009758528267383665,41.963131986645664,11235898372.802734
2025-02-24,404.0,409.3699951171875,399.3200073242188,408.510009765625,26443700.0,-0.01031329840818318,0.009202815688818828,38.767928398441086,10683254800.0
2025-02-25,397.8999938964844,401.9200134277344,396.7000122070313,401.1000061035156,29387400.0,-0.015099025008702083,0.009773153700824067,34.65094206619307,11693246280.633545
2025-02-26,399.7300109863281,403.6000061035156,394.25,398.010009765625,19619000.0,0.0045991885345939565,0.010086617682979046,36.8186718315883,7842303085.5407715
2025-02-27,392.5299987792969,405.739990234375,392.1700134277344,401.2699890136719,21127400.0,-0.01801218824992734,0.011190247330340365,32.28152693126509,8293138296.209717
2025-02-28,396.989990234375,397.6300048828125,386.5700073242188,392.6600036621094,32845700.0,0.011362167143780022,0.012000272556440485,37.42548588618106,13039414122.24121
2025-03-03,388.489990234375,398.8200073242188,386.1600036621094,398.8200073242188,23007700.0,-0.021411119194672312,0.013338244388977941,32.37764982611999,8938261148.31543
2025-03-04,388.6099853515625,392.5799865722656,381.0,383.3999938964844,29342900.0,0.0003088756987408292,0.013194182824832939,32.516028053320326,11402943939.172363
2025-03-05,401.0199890136719,401.6700134277344,388.80999755859375,389.3399963378906,23433100.0,0.03193434067547818,0.016948763636521258,45.04176525564407,9397141504.556274
2025-03-06,396.8900146484375,402.1499938964844,392.6799926757813,394.2799987792969,23304600.0,-0.010298674575779265,0.01681406791068939,42.23239791031334,9249363035.375977
2025-03-07,393.30999755859375,394.7999877929688,385.5400085449219,392.3200073242188,22034100.0,-0.009020174249067203,0.016143644028111925,39.90868246440993,8666231817.20581
2025-03-10,380.1600036621094,386.3999938964844,377.2200012207031,385.8399963378906,32840100.0,-0.03343417146299554,0.018670650624532617,32.77511783258484,12484492536.264038
2025-03-11,380.4500122070313,386.0,376.9100036621094,379.0,30380200.0,0.0007628591701605014,0.018475734807060138,33.05930167050947,11558147460.852053
2025-03-12,383.2699890136719,385.2200012207031,378.9500122070313,382.9500122070313,24253600.0,0.0074122137367840235,0.018647256572541262,35.89700551415379,9295677005.541992
2025-03-13,378.7699890136719,385.3200073242188,377.4500122070313,383.1600036621094,20473000.0,-0.011741070600337244,0.018225830793680457,33.45948780792975,7754557985.076904
2025-03-14,388.55999755859375,390.2300109863281,379.510009765625,379.7799987792969,19952800.0,0.025846843279256015,0.020017950985971013,42.592489021539144,7752859919.287109
2025-03-17,388.7000122070313,392.7099914550781,385.5700073242188,386.7000122070313,22474300.0,0.0003603424164022595,0.01881570874820238,42.713591785706356,8735760684.344484
2025-03-18,383.5199890136719,387.3699951171875,381.1000061035156,387.0700073242188,19486900.0,-0.0133265321087781,0.019295938371597855,39.40193161537825,7473615673.910522
